"","Date","Session","Pseudo","TotalScore","Flight","Bonus","Mine","Fortress","NumberofBonus","NumberofMine","Bonus_Prct","Mine_Prct","FortressShot","Treatment","NET","GameLevel","Age","Genre","Group","BlindGroup"
"1","2018-06-04 13:51:49","D01P1","AC2302",2710,-790,600,900,2000,34,53,41.1764705882353,56.6037735849057,106,2,17,9,24,"Homme","SHAM",2
"2","2018-06-05 12:31:19","D02P1","AC2302",5060,-610,2600,1070,2000,52,56,57.6923076923077,60.7142857142857,123,2,17,9,24,"Homme","SHAM",2
"3","2018-06-05 12:31:19","D02P2","AC2302",8305,-335,1750,3390,3500,46,71,52.1739130434783,92.9577464788732,185,2,17,9,24,"Homme","SHAM",2
"4","2018-06-06 12:38:01","D03P1","AC2302",9800,-100,1450,2950,5500,42,68,52.3809523809524,88.2352941176471,287,2,17,9,24,"Homme","SHAM",2
"5","2018-06-06 12:38:01","D03P2","AC2302",12255,-185,2350,3340,6750,46,66,65.2173913043478,96.969696969697,344,2,17,9,24,"Homme","SHAM",2
"6","2018-06-07 12:40:09","D04P1","AC2302",12940,-100,1950,3340,7750,40,66,67.5,95.4545454545455,388,2,17,9,24,"Homme","SHAM",2
"7","2018-06-07 12:40:09","D04P2","AC2302",15720,-50,2100,3670,10000,40,70,70,97.1428571428571,498,2,17,9,24,"Homme","SHAM",2
"8","2018-06-08 12:39:56","D05P1","AC2302",15370,-350,1200,3270,11250,43,67,48.8372093023256,92.5373134328358,574,2,17,9,24,"Homme","SHAM",2
"9","2018-06-08 12:39:56","D05P2","AC2302",18790,-350,1400,3240,14500,45,66,55.5555555555556,92.4242424242424,717,2,17,9,24,"Homme","SHAM",2
"10","2018-06-19 12:42:06","D14P1","AC2302",18855,-985,1400,3690,14750,43,74,62.7906976744186,94.5945945945946,752,2,17,9,24,"Homme","SHAM",2
"11","2018-06-19 12:42:06","D14P2","AC2302",21610,-950,1750,3560,17250,42,76,73.8095238095238,89.4736842105263,852,2,17,9,24,"Homme","SHAM",2
"12","2021-03-15 16:26:51","D01P1","AF1105",2900,-1320,650,2320,1250,40,64,30,78.125,74,3,17,1,26,"Homme","STIMHD",3
"13","2021-03-16 15:53:20","D02P1","AF1105",3855,-555,350,2560,1500,40,66,37.5,83.3333333333333,87,3,17,1,26,"Homme","STIMHD",3
"14","2021-03-16 16:04:01","D02P2","AF1105",4755,-1055,400,2160,3250,41,61,36.5853658536585,77.0491803278689,181,3,17,1,26,"Homme","STIMHD",3
"15","2021-03-17 15:46:00","D03P1","AF1105",4425,-1035,700,2510,2250,37,63,43.2432432432432,82.5396825396825,126,3,17,1,26,"Homme","STIMHD",3
"16","2021-03-17 15:56:43","D03P2","AF1105",6565,-685,1000,2750,3500,48,64,45.8333333333333,85.9375,194,3,17,1,26,"Homme","STIMHD",3
"17","2021-03-18 15:53:32","D04P1","AF1105",3350,-1770,800,1820,2500,42,58,40.4761904761905,72.4137931034483,158,3,17,1,26,"Homme","STIMHD",3
"18","2021-03-18 16:03:56","D04P2","AF1105",1985,-2585,200,1370,3000,33,58,33.3333333333333,58.6206896551724,171,3,17,1,26,"Homme","STIMHD",3
"19","2021-03-19 15:42:38","D05P1","AF1105",4640,-820,1750,1210,2500,38,59,73.6842105263158,62.7118644067797,132,3,17,1,26,"Homme","STIMHD",3
"20","2021-03-19 15:53:21","D05P2","AF1105",4360,-670,350,1930,2750,40,62,40,72.5806451612903,151,3,17,1,26,"Homme","STIMHD",3
"21","2021-03-30 14:46:23","D14P1","AF1105",4655,-685,1150,1690,2500,45,63,55.5555555555556,69.8412698412698,156,3,17,1,26,"Homme","STIMHD",3
"22","2021-03-30 14:57:38","D14P2","AF1105",6870,-1070,-50,2490,5500,41,65,34.1463414634146,76.9230769230769,288,3,17,1,26,"Homme","STIMHD",3
"23","2019-11-18 19:46:10","D01P1","AL2409",3715,-825,700,2590,1250,33,66,30.3030303030303,81.8181818181818,83,2,16,6,20,"Homme","SHAM",2
"24","2019-11-19 18:00:08","D02P1","AL2409",6990,-190,2000,2930,2250,45,67,53.3333333333333,89.5522388059701,124,2,16,6,20,"Homme","SHAM",2
"25","2019-11-19 18:12:51","D02P2","AL2409",6760,-670,1800,3130,2500,46,72,50,84.7222222222222,128,2,16,6,20,"Homme","SHAM",2
"26","2019-11-20 17:03:16","D03P1","AL2409",8230,-150,2150,3730,2500,35,75,71.4285714285714,93.3333333333333,140,2,16,6,20,"Homme","SHAM",2
"27","2019-11-20 17:15:19","D03P2","AL2409",8550,-350,2800,3350,2750,47,74,70.2127659574468,90.5405405405405,139,2,16,6,20,"Homme","SHAM",2
"28","2019-11-21 15:08:03","D04P1","AL2409",10090,-100,3200,3740,3250,41,77,85.3658536585366,93.5064935064935,173,2,16,6,20,"Homme","SHAM",2
"29","2019-11-21 15:19:17","D04P2","AL2409",9970,-150,2700,3920,3500,39,77,76.9230769230769,94.8051948051948,190,2,16,6,20,"Homme","SHAM",2
"30","2019-11-22 18:32:35","D05P1","AL2409",8960,-400,2150,3710,3500,41,78,63.4146341463415,91.025641025641,187,2,16,6,20,"Homme","SHAM",2
"31","2019-11-22 18:45:08","D05P2","AL2409",10090,-300,2750,4140,3500,42,81,71.4285714285714,93.8271604938272,179,2,16,6,20,"Homme","SHAM",2
"32","2019-12-02 19:41:12","D14P1","AL2409",10200,-350,2900,4150,3500,41,80,80.4878048780488,95,176,2,16,6,20,"Homme","SHAM",2
"33","2019-12-02 19:52:31","D14P2","AL2409",10570,-400,2650,3820,4500,37,79,81.0810810810811,91.1392405063291,227,2,16,6,20,"Homme","SHAM",2
"34","2019-12-02 07:37:56","D01P1","AR1208",2425,-2955,1200,2430,1750,44,59,36.3636363636364,81.3559322033898,97,1,14,3.5,19,"Femme","STIMSD",1
"35","2019-12-03 07:12:58","D02P1","AR1208",3100,-1810,1250,1910,1750,45,59,37.7777777777778,71.1864406779661,100,1,14,3.5,19,"Femme","STIMSD",1
"36","2019-12-03 07:30:03","D02P2","AR1208",2430,-2850,1250,2030,2000,47,60,36.1702127659574,73.3333333333333,102,1,14,3.5,19,"Femme","STIMSD",1
"37","2019-12-04 07:21:21","D03P1","AR1208",5385,-1585,1750,2970,2250,36,65,58.3333333333333,87.6923076923077,129,1,14,3.5,19,"Femme","STIMSD",1
"38","2019-12-04 07:34:21","D03P2","AR1208",5380,-1210,1650,2440,2500,37,63,54.0540540540541,79.3650793650794,142,1,14,3.5,19,"Femme","STIMSD",1
"39","2019-12-05 07:22:49","D04P1","AR1208",6090,-770,2100,2760,2000,38,61,68.4210526315789,86.8852459016394,114,1,14,3.5,19,"Femme","STIMSD",1
"40","2019-12-05 07:39:47","D04P2","AR1208",6975,-1105,2750,3080,2250,50,69,60,85.5072463768116,117,1,14,3.5,19,"Femme","STIMSD",1
"41","2019-12-06 07:24:29","D05P1","AR1208",7725,-805,2950,2830,2750,49,66,67.3469387755102,86.3636363636364,145,1,14,3.5,19,"Femme","STIMSD",1
"42","2019-12-06 07:34:50","D05P2","AR1208",7115,-1055,2350,2820,3000,46,66,58.695652173913,83.3333333333333,161,1,14,3.5,19,"Femme","STIMSD",1
"43","2019-12-18 07:24:10","D14P1","AR1208",8140,-350,2800,2940,2750,40,64,80,89.0625,152,1,14,3.5,19,"Femme","STIMSD",1
"44","2019-12-18 07:36:39","D14P2","AR1208",7495,-1355,2350,3000,3500,38,65,73.6842105263158,89.2307692307692,181,1,14,3.5,19,"Femme","STIMSD",1
"45","2018-06-04 17:55:12","D01P1","AS0808",5425,-645,1600,2970,1500,42,67,57.1428571428571,88.0597014925373,81,1,16,6,21,"Homme","STIMSD",1
"46","2018-06-05 10:03:20","D02P1","AS0808",6530,-720,1950,3050,2250,47,68,53.1914893617021,88.2352941176471,129,1,16,6,21,"Homme","STIMSD",1
"47","2018-06-05 10:03:20","D02P2","AS0808",6360,-720,1950,2630,2500,41,64,56.0975609756098,82.8125,132,1,16,6,21,"Homme","STIMSD",1
"48","2018-06-06 10:05:54","D03P1","AS0808",7655,-805,2550,2910,3000,43,71,67.4418604651163,83.0985915492958,156,1,16,6,21,"Homme","STIMSD",1
"49","2018-06-06 10:05:54","D03P2","AS0808",8845,-355,2950,3500,2750,48,71,72.9166666666667,94.3661971830986,149,1,16,6,21,"Homme","STIMSD",1
"50","2018-06-07 10:05:43","D04P1","AS0808",8525,-135,1700,3710,3250,38,75,60.5263157894737,94.6666666666667,179,1,16,6,21,"Homme","STIMSD",1
"51","2018-06-07 10:05:43","D04P2","AS0808",10680,-450,2150,3230,5750,45,71,62.2222222222222,87.3239436619718,293,1,16,6,21,"Homme","STIMSD",1
"52","2018-06-08 10:04:00","D05P1","AS0808",10415,-485,2450,3700,4750,39,77,76.9230769230769,92.2077922077922,243,1,16,6,21,"Homme","STIMSD",1
"53","2018-06-08 10:04:00","D05P2","AS0808",11830,-570,2550,3600,6250,43,73,72.0930232558139,93.1506849315068,308,1,16,6,21,"Homme","STIMSD",1
"54","2018-06-19 10:08:22","D14P1","AS0808",9950,-770,2350,3620,4750,45,76,62.2222222222222,90.7894736842105,244,1,16,6,21,"Homme","STIMSD",1
"55","2018-06-19 10:08:22","D14P2","AS0808",10290,-650,1950,3490,5500,40,72,62.5,91.6666666666667,284,1,16,6,21,"Homme","STIMSD",1
"56","2019-12-02 17:12:59","D01P1","BM0103",4690,-680,1600,1770,2000,39,61,51.2820512820513,72.1311475409836,114,1,17,4.5,23,"Homme","STIMSD",1
"57","2019-12-03 17:55:35","D02P1","BM0103",5460,-590,2150,1650,2250,43,62,62.7906976744186,69.3548387096774,129,1,17,4.5,23,"Homme","STIMSD",1
"58","2019-12-03 18:06:43","D02P2","BM0103",6955,-255,2250,2210,2750,41,61,65.8536585365854,80.327868852459,154,1,17,4.5,23,"Homme","STIMSD",1
"59","2019-12-04 17:24:06","D03P1","BM0103",9140,-470,3700,2910,3000,53,65,79.2452830188679,89.2307692307692,163,1,17,4.5,23,"Homme","STIMSD",1
"60","2019-12-04 17:37:40","D03P2","BM0103",9115,-335,2350,3100,4000,34,66,82.3529411764706,92.4242424242424,205,1,17,4.5,23,"Homme","STIMSD",1
"61","2019-12-05 17:23:10","D04P1","BM0103",10470,-450,2850,3320,4750,41,70,85.3658536585366,90,238,1,17,4.5,23,"Homme","STIMSD",1
"62","2019-12-05 17:34:59","D04P2","BM0103",11710,-300,3300,3460,5250,49,72,77.5510204081633,93.0555555555556,267,1,17,4.5,23,"Homme","STIMSD",1
"63","2019-12-06 16:44:55","D05P1","BM0103",10860,-600,2700,3760,5000,42,76,78.5714285714286,93.4210526315789,257,1,17,4.5,23,"Homme","STIMSD",1
"64","2019-12-06 16:56:25","D05P2","BM0103",10960,-650,1300,3310,7000,33,74,63.6363636363636,87.8378378378378,371,1,17,4.5,23,"Homme","STIMSD",1
"65","2019-12-17 16:09:52","D14P1","BM0103",13350,-350,2850,3100,7750,43,70,81.3953488372093,88.5714285714286,394,1,17,4.5,23,"Homme","STIMSD",1
"66","2019-12-17 16:23:14","D14P2","BM0103",15410,-450,2600,4010,9250,42,78,78.5714285714286,93.5897435897436,462,1,17,4.5,23,"Homme","STIMSD",1
"67","2021-03-01 11:40:22","D01P1","BS1410",-1820,-3400,200,880,500,53,54,9.43396226415094,50,41,2,20,3,29,"Femme","SHAM",2
"68","2021-03-02 11:12:52","D02P1","BS1410",2640,-1260,250,2650,1000,47,65,12.7659574468085,80,64,2,20,3,29,"Femme","SHAM",2
"69","2021-03-02 11:23:41","D02P2","BS1410",950,-2420,200,2420,750,52,66,9.61538461538461,75.7575757575758,59,2,20,3,29,"Femme","SHAM",2
"70","2021-03-03 11:16:54","D03P1","BS1410",2150,-1480,150,2480,1000,35,64,11.4285714285714,78.125,60,2,20,3,29,"Femme","SHAM",2
"71","2021-03-03 11:27:31","D03P2","BS1410",4525,-185,600,2860,1250,45,63,17.7777777777778,92.0634920634921,69,2,20,3,29,"Femme","SHAM",2
"72","2021-03-04 11:25:12","D04P1","BS1410",4650,-900,600,3450,1500,36,75,30.5555555555556,85.3333333333333,89,2,20,3,29,"Femme","SHAM",2
"73","2021-03-04 11:36:04","D04P2","BS1410",4335,-935,800,3220,1250,36,70,33.3333333333333,90,87,2,20,3,29,"Femme","SHAM",2
"74","2021-03-05 11:14:29","D05P1","BS1410",4470,-750,850,2620,1750,40,66,35,81.8181818181818,100,2,20,3,29,"Femme","SHAM",2
"75","2021-03-05 11:25:27","D05P2","BS1410",7070,-150,1750,2970,2500,43,65,48.8372093023256,92.3076923076923,122,2,20,3,29,"Femme","SHAM",2
"76","2021-03-16 11:01:56","D14P1","BS1410",5680,-600,1050,3230,2000,41,70,34.1463414634146,90,116,2,20,3,29,"Femme","SHAM",2
"77","2021-03-16 11:12:41","D14P2","BS1410",5735,-685,1150,3020,2250,43,69,34.8837209302326,86.9565217391304,119,2,20,3,29,"Femme","SHAM",2
"78","2019-10-07 08:06:58","D01P1","CA2209",-1525,-4065,450,1090,1000,48,56,12.5,51.7857142857143,64,2,16,2,22,"Femme","SHAM",2
"79","2019-10-08 07:58:49","D02P1","CA2209",1005,-2635,450,1940,1250,47,58,14.8936170212766,72.4137931034483,67,2,16,2,22,"Femme","SHAM",2
"80","2019-10-08 08:10:17","D02P2","CA2209",3385,-1005,850,2540,1000,44,63,25,80.9523809523809,73,2,16,2,22,"Femme","SHAM",2
"81","2019-10-09 07:59:10","D03P1","CA2209",4005,-755,700,2560,1500,41,62,26.8292682926829,83.8709677419355,83,2,16,2,22,"Femme","SHAM",2
"82","2019-10-09 08:11:32","D03P2","CA2209",2560,-1230,300,1740,1750,35,59,20,72.8813559322034,100,2,16,2,22,"Femme","SHAM",2
"83","2019-10-10 07:58:07","D04P1","CA2209",4515,-805,600,2470,2250,44,64,20.4545454545455,81.25,132,2,16,2,22,"Femme","SHAM",2
"84","2019-10-10 08:11:48","D04P2","CA2209",4100,-1210,900,2160,2250,49,59,26.530612244898,77.9661016949153,151,2,16,2,22,"Femme","SHAM",2
"85","2019-10-11 07:52:51","D05P1","CA2209",5780,-470,500,2750,3000,39,63,23.0769230769231,88.8888888888889,172,2,16,2,22,"Femme","SHAM",2
"86","2019-10-11 08:06:42","D05P2","CA2209",6555,-1095,750,2650,4250,42,62,28.5714285714286,85.4838709677419,223,2,16,2,22,"Femme","SHAM",2
"87","2019-10-21 08:04:00","D14P1","CA2209",7035,-1145,2000,2930,3250,47,66,55.3191489361702,86.3636363636364,187,2,16,2,22,"Femme","SHAM",2
"88","2019-10-21 08:15:30","D14P2","CA2209",4260,-2190,1100,2350,3000,50,63,34,76.1904761904762,201,2,16,2,22,"Femme","SHAM",2
"89","2020-01-13 07:35:18","D01P1","CB1706",6440,-740,1250,2680,3250,37,65,54.0540540540541,83.0769230769231,169,1,15,4,19,"Homme","STIMSD",1
"90","2020-01-14 07:18:40","D02P1","CB1706",7945,-635,2100,2730,3750,48,67,58.3333333333333,83.5820895522388,197,1,15,4,19,"Homme","STIMSD",1
"91","2020-01-14 07:31:04","D02P2","CB1706",9605,-385,2300,3440,4250,40,72,72.5,93.0555555555556,215,1,15,4,19,"Homme","STIMSD",1
"92","2020-01-15 07:14:13","D03P1","CB1706",9070,-50,1550,3320,4250,28,70,75,92.8571428571429,210,1,15,4,19,"Homme","STIMSD",1
"93","2020-01-15 07:28:50","D03P2","CB1706",9260,-450,2300,3160,4250,48,72,62.5,86.1111111111111,216,1,15,4,19,"Homme","STIMSD",1
"94","2020-01-16 07:18:52","D04P1","CB1706",10020,-300,1450,3620,5250,39,73,64.1025641025641,93.1506849315068,277,1,15,4,19,"Homme","STIMSD",1
"95","2020-01-16 07:33:11","D04P2","CB1706",10295,-485,1050,3730,6000,46,78,41.304347826087,89.7435897435897,307,1,15,4,19,"Homme","STIMSD",1
"96","2020-01-17 12:04:18","D05P1","CB1706",11195,-485,1950,3730,6000,45,76,60,92.1052631578947,322,1,15,4,19,"Homme","STIMSD",1
"97","2020-01-17 12:15:40","D05P2","CB1706",10225,-835,1550,2760,6750,44,70,47.7272727272727,80,339,1,15,4,19,"Homme","STIMSD",1
"98","2020-01-28 07:18:05","D14P1","CB1706",12170,-350,1600,3920,7000,42,79,54.7619047619048,93.6708860759494,352,1,15,4,19,"Homme","STIMSD",1
"99","2020-01-28 07:31:45","D14P2","CB1706",13280,-100,1650,3730,8000,39,75,61.5384615384615,94.6666666666667,395,1,15,4,19,"Homme","STIMSD",1
"100","2019-11-18 19:03:23","D01P1","CB2708",760,-2250,1100,660,1250,45,55,31.1111111111111,45.4545454545455,101,1,14,5.5,19,"Homme","STIMSD",1
"101","2019-11-19 19:08:39","D02P1","CB2708",1570,-3270,1450,1140,2250,42,58,45.2380952380952,48.2758620689655,133,1,14,5.5,19,"Homme","STIMSD",1
"102","2019-11-19 19:21:40","D02P2","CB2708",3315,-2245,1550,1260,2750,38,52,50,63.4615384615385,159,1,14,5.5,19,"Homme","STIMSD",1
"103","2019-11-20 13:33:08","D03P1","CB2708",4855,-1705,2100,1960,2500,38,57,65.7894736842105,73.6842105263158,163,1,14,5.5,19,"Homme","STIMSD",1
"104","2019-11-20 13:49:53","D03P2","CB2708",3780,-2780,1750,1560,3250,40,59,62.5,61.0169491525424,214,1,14,5.5,19,"Homme","STIMSD",1
"105","2019-11-21 18:36:08","D04P1","CB2708",6180,-980,2350,1810,3000,37,58,72.972972972973,72.4137931034483,180,1,14,5.5,19,"Homme","STIMSD",1
"106","2019-11-21 18:52:31","D04P2","CB2708",5935,-1435,2000,1870,3500,42,61,59.5238095238095,68.8524590163934,238,1,14,5.5,19,"Homme","STIMSD",1
"107","2019-11-22 19:01:21","D05P1","CB2708",7280,-1300,2350,2480,3750,36,64,77.7777777777778,78.125,215,1,14,5.5,19,"Homme","STIMSD",1
"108","2019-11-22 19:11:47","D05P2","CB2708",7920,-1120,1200,2840,5000,37,64,54.0540540540541,85.9375,277,1,14,5.5,19,"Homme","STIMSD",1
"109","2019-12-03 18:34:45","D14P1","CB2708",7855,-1175,1950,2330,4750,35,62,71.4285714285714,75.8064516129032,256,1,14,5.5,19,"Homme","STIMSD",1
"110","2019-12-03 18:47:01","D14P2","CB2708",8375,-1585,1950,2510,5500,37,62,72.972972972973,77.4193548387097,303,1,14,5.5,19,"Homme","STIMSD",1
"111","2021-03-22 17:20:04","D01P1","CD1003",2110,-2180,700,1590,2000,45,54,22.2222222222222,68.5185185185185,117,3,17,6,24,"Homme","STIMHD",3
"112","2021-03-23 14:01:31","D02P1","CD1003",4525,-1135,850,2060,2750,33,58,33.3333333333333,74.1379310344828,152,3,17,6,24,"Homme","STIMHD",3
"113","2021-03-23 14:12:13","D02P2","CD1003",6270,-1320,1150,2190,4250,42,58,35.7142857142857,77.5862068965517,247,3,17,6,24,"Homme","STIMHD",3
"114","2021-03-24 12:45:57","D03P1","CD1003",5090,-1310,900,2250,3250,44,59,27.2727272727273,79.6610169491525,185,3,17,6,24,"Homme","STIMHD",3
"115","2021-03-24 12:57:09","D03P2","CD1003",6950,-1400,950,1900,5500,44,62,34.0909090909091,67.741935483871,310,3,17,6,24,"Homme","STIMHD",3
"116","2021-03-25 13:01:00","D04P1","CD1003",8720,-1230,1000,2700,6250,39,64,38.4615384615385,79.6875,339,3,17,6,24,"Homme","STIMHD",3
"117","2021-03-25 13:11:27","D04P2","CD1003",9940,-1360,1200,2350,7750,45,61,40,77.0491803278689,423,3,17,6,24,"Homme","STIMHD",3
"118","2021-03-26 12:35:21","D05P1","CD1003",11180,-1050,1300,2430,8500,47,62,40.4255319148936,79.0322580645161,464,3,17,6,24,"Homme","STIMHD",3
"119","2021-03-26 12:45:48","D05P2","CD1003",10930,-1290,1300,1670,9250,43,60,46.5116279069767,66.6666666666667,487,3,17,6,24,"Homme","STIMHD",3
"120","2021-04-07 11:29:00","D14P1","CD1003",12680,-490,1300,2370,9500,44,59,45.4545454545455,83.0508474576271,502,3,17,6,24,"Homme","STIMHD",3
"121","2021-04-07 11:39:42","D14P2","CD1003",13770,-850,1450,2670,10500,49,64,44.8979591836735,82.8125,551,3,17,6,24,"Homme","STIMHD",3
"133","2019-11-18 20:35:17","D01P1","CJ1906",3060,-1240,500,2050,1750,46,58,26.0869565217391,79.3103448275862,122,1,16,2.5,21,"Homme","STIMSD",1
"134","2019-11-19 18:38:37","D02P1","CJ1906",4280,-820,300,2300,2500,39,61,20.5128205128205,80.327868852459,155,1,16,2.5,21,"Homme","STIMSD",1
"135","2019-11-19 18:50:14","D02P2","CJ1906",5765,-735,550,1950,4000,34,59,32.3529411764706,77.9661016949153,226,1,16,2.5,21,"Homme","STIMSD",1
"136","2019-11-20 18:45:54","D03P1","CJ1906",8330,-600,1150,2780,5000,53,66,33.9622641509434,84.8484848484848,291,1,16,2.5,21,"Homme","STIMSD",1
"137","2019-11-20 18:56:44","D03P2","CJ1906",10225,-435,650,3010,7000,39,67,33.3333333333333,86.5671641791045,427,1,16,2.5,21,"Homme","STIMSD",1
"138","2019-11-21 17:09:16","D04P1","CJ1906",11910,-1050,900,2810,9250,44,65,45.4545454545455,84.6153846153846,558,1,16,2.5,21,"Homme","STIMSD",1
"139","2019-11-21 17:24:40","D04P2","CJ1906",10920,-750,850,2820,8000,32,63,50,88.8888888888889,507,1,16,2.5,21,"Homme","STIMSD",1
"140","2019-11-22 17:38:32","D05P1","CJ1906",12590,-2250,700,3140,11000,44,67,38.6363636363636,89.5522388059701,637,1,16,2.5,21,"Homme","STIMSD",1
"141","2019-11-22 17:49:57","D05P2","CJ1906",11650,-2100,900,2850,10000,43,64,44.1860465116279,84.375,591,1,16,2.5,21,"Homme","STIMSD",1
"142","2019-12-03 17:12:09","D14P1","CJ1906",12860,-1600,1050,2910,10500,35,66,71.4285714285714,83.3333333333333,620,1,16,2.5,21,"Homme","STIMSD",1
"143","2019-12-03 17:23:19","D14P2","CJ1906",11410,-1850,1150,2860,9250,37,67,64.8648648648649,83.5820895522388,541,1,16,2.5,21,"Homme","STIMSD",1
"144","2019-11-18 12:30:51","D01P1","CO1106",1860,-750,100,1510,1000,35,59,11.4285714285714,66.1016949152542,56,2,16,2,22,"Homme","SHAM",2
"145","2019-11-19 12:13:30","D02P1","CO1106",1325,-785,0,1110,1000,47,59,10.6382978723404,57.6271186440678,64,2,16,2,22,"Homme","SHAM",2
"146","2019-11-19 12:24:01","D02P2","CO1106",2915,-1035,0,2450,1500,47,66,12.7659574468085,78.7878787878788,83,2,16,2,22,"Homme","SHAM",2
"147","2019-11-20 12:04:39","D03P1","CO1106",4840,-370,100,2860,2250,40,67,12.5,86.5671641791045,118,2,16,2,22,"Homme","SHAM",2
"148","2019-11-20 12:19:50","D03P2","CO1106",5950,-150,0,3350,2750,44,71,13.6363636363636,91.5492957746479,143,2,16,2,22,"Homme","SHAM",2
"149","2019-11-21 14:08:47","D04P1","CO1106",6280,-350,400,3480,2750,38,69,18.4210526315789,95.6521739130435,144,2,16,2,22,"Homme","SHAM",2
"150","2019-11-21 14:22:19","D04P2","CO1106",5350,-750,300,2550,3250,46,68,17.3913043478261,77.9411764705882,169,2,16,2,22,"Homme","SHAM",2
"151","2019-11-22 11:36:19","D05P1","CO1106",7540,-450,700,3290,4000,40,70,27.5,91.4285714285714,201,2,16,2,22,"Homme","SHAM",2
"152","2019-11-22 11:47:57","D05P2","CO1106",8370,-400,750,3520,4500,42,74,26.1904761904762,90.5405405405405,233,2,16,2,22,"Homme","SHAM",2
"153","2019-12-02 12:34:03","D14P1","CO1106",9110,-150,500,3760,5000,40,72,22.5,97.2222222222222,257,2,16,2,22,"Homme","SHAM",2
"154","2019-12-02 12:46:54","D14P2","CO1106",9470,-700,900,3520,5750,47,73,31.9148936170213,90.4109589041096,288,2,16,2,22,"Homme","SHAM",2
"166","2021-05-03 17:30:57","D01P1","CP2301",2740,-3060,1650,1150,3000,55,60,45.4545454545455,55,172,3,14,8,22,"Homme","STIMHD",3
"167","2021-05-04 15:19:23","D02P1","CP2301",5885,-995,1900,1730,3250,43,60,60.4651162790698,75,172,3,14,8,22,"Homme","STIMHD",3
"168","2021-05-04 15:30:42","D02P2","CP2301",5935,-1295,1200,1280,4750,34,61,61.7647058823529,63.9344262295082,251,3,14,8,22,"Homme","STIMHD",3
"169","2021-05-05 17:14:18","D03P1","CP2301",5865,-1585,1650,1050,4750,42,58,57.1428571428571,56.8965517241379,261,3,14,8,22,"Homme","STIMHD",3
"170","2021-05-05 17:24:56","D03P2","CP2301",9290,-1340,2250,880,7500,39,59,76.9230769230769,54.2372881355932,397,3,14,8,22,"Homme","STIMHD",3
"171","2021-05-06 17:17:37","D04P1","CP2301",10645,-1385,2050,1980,8000,41,62,70.7317073170732,70.9677419354839,439,3,14,8,22,"Homme","STIMHD",3
"172","2021-05-06 17:28:18","D04P2","CP2301",12575,-805,2000,2380,9000,51,63,62.7450980392157,82.5396825396825,481,3,14,8,22,"Homme","STIMHD",3
"173","2021-05-07 17:14:10","D05P1","CP2301",14445,-1285,2100,2880,10750,39,67,76.9230769230769,83.5820895522388,578,3,14,8,22,"Homme","STIMHD",3
"174","2021-05-07 17:25:03","D05P2","CP2301",15340,-1050,1900,2740,11750,47,65,61.7021276595745,84.6153846153846,644,3,14,8,22,"Homme","STIMHD",3
"175","2021-05-18 17:16:59","D14P1","CP2301",16020,-1250,1650,3370,12250,46,72,60.8695652173913,88.8888888888889,626,3,14,8,22,"Homme","STIMHD",3
"176","2021-05-18 17:27:38","D14P2","CP2301",17450,-1600,2250,3050,13750,45,67,73.3333333333333,83.5820895522388,732,3,14,8,22,"Homme","STIMHD",3
"177","2020-02-03 18:38:26","D01P1","CR2709",4530,-600,700,1930,2500,42,60,30.952380952381,75,154,2,17,3,24,"Femme","SHAM",2
"178","2020-02-04 17:53:15","D02P1","CR2709",4205,-1405,1250,2360,2000,42,61,40.4761904761905,78.6885245901639,115,2,17,3,24,"Femme","SHAM",2
"179","2020-02-04 18:08:24","D02P2","CR2709",6590,-700,1750,3040,2500,40,67,60,88.0597014925373,133,2,17,3,24,"Femme","SHAM",2
"180","2020-02-05 17:50:01","D03P1","CR2709",5570,-450,1150,2620,2250,45,65,35.5555555555556,83.0769230769231,131,2,17,3,24,"Femme","SHAM",2
"181","2020-02-05 18:05:34","D03P2","CR2709",6565,-485,2000,3050,2000,49,69,48.9795918367347,88.4057971014493,111,2,17,3,24,"Femme","SHAM",2
"182","2020-02-06 17:44:49","D04P1","CR2709",7075,-685,1850,3160,2750,34,69,67.6470588235294,88.4057971014493,150,2,17,3,24,"Femme","SHAM",2
"183","2020-02-06 18:05:59","D04P2","CR2709",7465,-335,2400,2900,2500,39,65,74.3589743589744,89.2307692307692,141,2,17,3,24,"Femme","SHAM",2
"184","2020-02-07 17:49:04","D05P1","CR2709",8920,-100,3050,2970,3000,39,67,87.1794871794872,89.5522388059701,168,2,17,3,24,"Femme","SHAM",2
"185","2020-02-07 18:01:29","D05P2","CR2709",10240,-150,4050,3090,3250,48,69,91.6666666666667,89.8550724637681,168,2,17,3,24,"Femme","SHAM",2
"186","2020-02-18 17:47:56","D14P1","CR2709",9855,-35,3100,3790,3000,40,71,87.5,100,148,2,17,3,24,"Femme","SHAM",2
"187","2020-02-18 18:00:40","D14P2","CR2709",10440,-350,3900,3640,3250,50,73,86,94.5205479452055,168,2,17,3,24,"Femme","SHAM",2
"188","2021-03-22 18:27:11","D01P1","EA0703",1365,-1665,400,880,1750,42,56,19.047619047619,55.3571428571429,95,3,16,2,23,"Homme","STIMHD",3
"189","2021-03-23 17:46:50","D02P1","EA0703",3480,-300,350,1930,1500,43,58,16.2790697674419,75.8620689655172,89,3,16,2,23,"Homme","STIMHD",3
"190","2021-03-23 17:57:23","D02P2","EA0703",2760,-1040,600,1700,1500,40,58,25,67.2413793103448,98,3,16,2,23,"Homme","STIMHD",3
