Time;Channel 1;Channel 2
83,6;-2,010139238;-4,448451718
83,7;-2,627196005;-4,964437026
83,8;-3,236021336;-5,473062038
83,9;-3,835943674;-5,973779663
84;-4,426310144;-6,466061665
84,1;-5,006487115;-6,949399043
84,2;-5,575860698;-7,42330234
84,3;-6,133837179;-7,887301872
84,4;-6,67984339;-8,3409479
84,5;-7,21332702;-8,783810725
84,6;-7,733756875;-9,215480733
84,7;-8,240623081;-9,635568372
84,8;-8,73343725;-10,04370408
84,9;-9,211732597;-10,43953818
85;-9,675064025;-10,8227407
85,1;-10,12300818;-11,19300116
85,2;-10,55516346;-11,55002839
85,3;-10,97115003;-11,89355019
85,4;-11,37060979;-12,22331309
85,5;-11,75320631;-12,53908202
85,6;-12,1186248;-12,84063998
85,7;-12,46657202;-13,1277877
85,8;-12,79677622;-13,40034326
85,9;-13,10898701;-13,65814181
86;-13,40297534;-13,90103514
86,1;-13,6785334;-14,12889139
86,2;-13,9354745;-14,34159471
86,3;-14,17363309;-14,5390449
86,4;-14,39286459;-14,72115717
86,5;-14,59304544;-14,88786178
86,6;-14,77407295;-15,03910383
86,7;-14,93586536;-15,17484297
86,8;-15,07836172;-15,29505322
86,9;-15,20152195;-15,39972271
87;-15,30532678;-15,48885357
87,1;-15,38977777;-15,56246175
87,2;-15,45489737;-15,62057691
87,3;-15,50072889;-15,66324234
87,4;-15,52733656;-15,6905149
87,5;-15,53480558;-15,70246497
87,6;-15,52324219;-15,69917647
87,7;-15,49277371;-15,68074685
87,8;-15,44354859;-15,64728715
87,9;-15,37573654;-15,59892211
88;-15,28952857;-15,53579019
88,1;-15,18513707;-15,45804375
88,2;-15,06279592;-15,36584914
88,3;-14,92276052;-15,25938688
88,4;-14,76530789;-15,13885182
88,5;-14,59073674;-15,00445328
88,6;-14,39936745;-14,85641526
88,7;-14,19154216;-14,69497661
88,8;-13,96762475;-14,52039119
88,9;-13,72800081;-14,33292806
89;-13,47307761;-14,13287165
89,1;-13,20328401;-13,9205219
89,2;-12,91907038;-13,69619439
89,3;-12,6209084;-13,46022044
89,4;-12,30929086;-13,21294721
89,5;-11,98473144;-12,95473774
89,6;-11,64776436;-12,68597095
89,7;-11,29894404;-12,40704162
89,8;-10,93884464;-12,11836029
89,9;-10,5680596;-11,82035315
90;-10,18720102;-11,51346187
90,1;-9,796899107;-11,19814335
90,2;-9,397801399;-10,8748694
90,3;-8,990572046;-10,54412645
90,4;-8,575890935;-10,20641509
90,5;-8,154452779;-9,86224959
90,6;-7,726966116;-9,51215735
90,7;-7,294152238;-9,156678299
90,8;-6,85674405;-8,796364196
90,9;-6,415484855;-8,431777886
91;-5,971127072;-8,063492479
91,1;-5,524430894;-7,692090469
91,2;-5,076162879;-7,318162793
91,3;-4,627094481;-6,942307822
91,4;-4,178000535;-6,565130298
91,5;-3,729657674;-6,187240214
91,6;-3,282842721;-5,809251641
91,7;-2,838331023;-5,431781505
91,8;-2,396894764;-5,055448325
91,9;-1,959301249;-4,68087091
92;-1,526311165;-4,308667027
92,1;-1,098676841;-3,939452037
92,2;-0,677140491;-3,573837513
92,3;-0,262432473;-3,212429844
92,4;0,144730456;-2,855828825
92,5;0,54364686;-2,504626246
92,6;0,933632327;-2,159404477
92,7;1,314021138;-1,820735068
92,8;1,684167902;-1,489177359
92,9;2,043449139;-1,165277106
93;2,391264817;-0,849565147
93,1;2,727039829;-0,542556082
93,2;3,050225398;-0,244747008
93,3;3,360300425;0,043383719
93,4;3,65677275;0,321377661
93,5;3,939180343;0,588797438
93,6;4,207092406;0,8452278
93,7;4,460110387;1,090276646
93,8;4,697868905;1,323575978
93,9;4,920036574;1,544782784
94;5,126316734;1,75357986
94,1;5,316448074;1,949676544
94,2;5,490205165;2,132809389
94,3;5,647398875;2,302742753
94,4;5,787876691;2,45926931
94,5;5,91152293;2,602210479
94,6;6,01825885;2,73141678
94,7;6,108042642;2,846768093
94,8;6,18086933;2,948173846
94,9;6,236770552;3,035573112
95;6,275814242;3,108934621
95,1;6,298104211;3,168256692
95,2;6,303779621;3,213567081
95,3;6,293014369;3,244922747
95,4;6,266016376;3,262409546
95,5;6,223026788;3,266141838
95,6;6,164319087;3,256262026
95,7;6,09019812;3,232940021
95,8;6,000999057;3,196372635
95,9;5,897086265;3,146782909
96;5,77885212;3,084419375
96,1;5,646715759;3,009555259
96,2;5,501121773;2,922487627
96,3;5,342538858;2,823536487
96,4;5,171458418;2,713043834
96,5;4,98839314;2,591372666
96,6;4,793875538;2,45890595
96,7;4,588456472;2,316045567
96,8;4,372703654;2,163211218
96,9;4,147200136;2,00083931
97;3,912542792;1,829381821
97,1;3,669340798;1,649305141
97,2;3,418214109;1,46108891
97,3;3,159791958;1,265224836
97,4;2,894711346;1,062215511
97,5;2,623615575;0,852573233
97,6;2,347152774;0,636818815
97,7;2,065974474;0,41548041
97,8;1,780734185;0,18909233
97,9;1,492086014;-0,041806117
98;1,200683302;-0,276671793
98,1;0,907177287;-0,514958877
98,2;0,612215808;-0,756120007
98,3;0,316442022;-0,99960741
98,4;0,020493171;-1,244874009
98,5;-0,275000633;-1,491374531
98,6;-0,569417572;-1,73856658
98,7;-0,862145268;-1,985911707
98,8;-1,152581883;-2,232876458
98,9;-1,440137187;-2,4789334
99;-1,724233595;-2,723562138
99,1;-2,00430717;-2,966250306
99,2;-2,279808587;-3,206494548
99,3;-2,550204071;-3,443801467
99,4;-2,814976285;-3,677688565
99,5;-3,073625193;-3,907685154
99,6;-3,325668873;-4,133333243
99,7;-3,5706443;-4,3541884
99,8;-3,808108077;-4,569820588
99,9;-4,037637136;-4,779814973
100;-4,258829387;-4,983772699
100,1;-4,471304334;-5,181311636
100,2;-4,67470364;-5,37206709
100,3;-4,868691649;-5,555692482
100,4;-5,052955866;-5,731859986
100,5;-5,227207375;-5,900261123
100,6;-5,391181219;-6,060607319
100,7;-5,544636725;-6,212630408
100,8;-5,68735777;-6,356083096
100,9;-5,819153003;-6,490739367
101;-5,939856008;-6,616394843
101,1;-6,049325417;-6,732867089
101,2;-6,147444966;-6,839995858
101,3;-6,23412349;-6,937643284
101,4;-6,30929487;-7,025694011
101,5;-6,372917913;-7,10405526
101,6;-6,424976177;-7,17265683
101,7;-6,465477728;-7,23145104
101,8;-6,494454854;-7,280412602
101,9;-6,511963702;-7,319538422
102;-6,518083872;-7,34884735
102,1;-6,512917951;-7,368379848
102,2;-6,496590987;-7,378197604
102,3;-6,469249916;-7,378383081
102,4;-6,431062932;-7,369038989
102,5;-6,382218797;-7,350287711
102,6;-6,322926111;-7,322270654
102,7;-6,253412522;-7,285147543
102,8;-6,173923888;-7,239095659
102,9;-6,0847234;-7,184309018
103;-5,98609065;-7,120997497
103,1;-5,878320669;-7,049385913
103,2;-5,761722915;-6,969713051
103,3;-5,636620228;-6,882230649
103,4;-5,503347747;-6,787202343
103,5;-5,362251796;-6,68490257
103,6;-5,213688735;-6,575615445
103,7;-5,058023791;-6,459633601
103,8;-4,89562986;-6,33725701
103,9;-4,726886296;-6,208791783
104;-4,552177679;-6,074548959
104,1;-4,371892584;-5,934843274
104,2;-4,186422327;-5,789991945
104,3;-3,996159726;-5,640313435
104,4;-3,801497853;-5,486126239
104,5;-3,602828803;-5,32774768
104,6;-3,400542469;-5,165492718
104,7;-3,195025346;-4,999672795
104,8;-2,986659352;-4,830594704
104,9;-2,775820693;-4,658559503
105;-2,562878756;-4,483861468
105,1;-2,348195049;-4,306787102
105,2;-2,132122191;-4,127614193
105,3;-1,915002942;-3,946610935
105,4;-1,697169304;-3,764035115
105,5;-1,478941672;-3,580133367
105,6;-1,260628049;-3,395140499
105,7;-1,042523338;-3,209278902
105,8;-0,824908694;-3,022758037
105,9;-0,608050967;-2,835774007
106;-0,392202207;-2,648509221
106,1;-0,177599262;-2,461132138
106,2;0,035536555;-2,27379711
106,3;0,246999707;-2,086644306
106,4;0,456600606;-1,899799734
106,5;0,664165688;-1,713375346
106,6;0,869537424;-1,527469229
106,7;1,072574234;-1,342165897
106,8;1,27315033;-1,157536648
106,9;1,471155464;-0,973640026
107;1,666494612;-0,790522347
107,1;1,859087566;-0,608218312
107,2;2,048868456;-0,42675169
107,3;2,235785198;-0,246136072
107,4;2,419798869;-0,06637569
107,5;2,60088302;0,112533706
107,6;2,779022911;0,290603912
107,7;2,9542147;0,467853285
107,8;3,126464555;0,64430571
107,9;3,295787725;0,819989531
108;3,462207556;0,994936445
108,1;3,625754458;1,169180369
108,2;3,786464846;1,34275629
108,3;3,944380038;1,515699099
108,4;4,099545136;1,688042422
108,5;4,252007881;1,859817452
108,6;4,401817508;2,031051784
108,7;4,549023579;2,201768272
108,8;4,69367483;2,371983903
108,9;4,83581801;2,541708697
109;4,97549675;2,710944644
109,1;5,112750443;2,879684684
109,2;5,247613155;3,047911731
109,3;5,38011258;3,215597759
109,4;5,510269035;3,382702945
109,5;5,638094509;3,549174886
109,6;5,763591775;3,714947883
109,7;5,886753564;3,879942311
109,8;6,007561809;4,044064067
109,9;6,125986962;4,207204111
110;6,241987395;4,36923809
110,1;6,355508881;4,530026059
110,2;6,466484161;4,689412305
110,3;6,574832606;4,847225257
110,4;6,68045997;5,003277506
110,5;6,78325824;5,157365926
110,6;6,883105583;5,309271894
110,7;6,979866389;5,458761609
110,8;7,073391413;5,605586518
110,9;7,163518008;5,749483833
111;7,250070461;5,890177147
111,1;7,332860408;6,027377145
111,2;7,411687356;6,160782403
111,3;7,48633928;6,290080271
111,4;7,556593305;6,414947844
111,5;7,622216473;6,535053003
111,6;7,682966575;6,650055529
111,7;7,738593052;6,759608283
111,8;7,788837957;6,86335844
111,9;7,833436976;6,960948776
112;7,872120488;7,052019003
112,1;7,904614678;7,136207138
112,2;7,930642685;7,213150906
112,3;7,949925774;7,282489168
112,4;7,962184547;7,343863368
112,5;7,967140155;7,396918991
112,6;7,964515533;7,441307017
112,7;7,954036629;7,476685385
112,8;7,935433642;7,502720432
112,9;7,908442241;7,519088324
113;7,872804779;7,525476466
113,1;7,828271493;7,521584875
113,2;7,774601675;7,507127532
113,3;7,711564833;7,481833691
113,4;7,638941816;7,445449145
113,5;7,556525905;7,397737453
113,6;7,464123882;7,338481107
113,7;7,361557045;7,26748265
113,8;7,248662192;7,184565737
113,9;7,125292556;7,08957613
114;6,991318698;6,982382633
114,1;6,846629345;6,862877962
114,2;6,691132192;6,730979546
114,3;6,524754647;6,586630258
114,4;6,347444529;6,429799086
114,5;6,159170714;6,26048172
114,6;5,959923732;6,07870108
114,7;5,749716307;5,884507762
114,8;5,52858384;5,677980412
114,9;5,296584841;5,459226032
115;5,053801298;5,228380199
115,1;4,80033899;4,985607222
115,2;4,536327744;4,731100216
115,3;4,261921634;4,465081103
115,4;3,977299114;4,187800537
115,5;3,682663101;3,899537762
115,6;3,378240983;3,600600379
115,7;3,064284577;3,29132405
115,8;2,74107001;2,972072123
115,9;2,408897541;2,643235175
116;2,06809132;2,305230486
116,1;1,718999074;1,958501437
116,2;1,361991738;1,603516833
116,3;0,997463019;1,24077016
116,4;0,6258289;0,870778762
116,5;0,247527082;0,494082956
116,6;-0,136983636;0,11124508
116,7;-0,527224035;-0,277151534
116,8;-0,922695219;-0,670503642
116,9;-1,322879409;-1,068189248
117;-1,727240805;-1,46956881
117,1;-2,135226498;-1,873986519
117,2;-2,54626743;-2,280771623
117,3;-2,959779407;-2,689239812
117,4;-3,375164166;-3,098694647
117,5;-3,79181047;-3,508429039
117,6;-4,209095259;-3,917726763
117,7;-4,626384836;-4,325864026
117,8;-5,043036091;-4,732111054
117,9;-5,458397763;-5,135733729
118;-5,871811742;-5,53599524
118,1;-6,282614397;-5,932157776
118,2;-6,690137936;-6,323484226
118,3;-7,093711799;-6,709239905
118,4;-7,492664068;-7,088694292
118,5;-7,886322906;-7,461122773
118,6;-8,274018014;-7,825808396
118,7;-8,655082115;-8,182043619
118,8;-9,028852442;-8,529132064
118,9;-9,39467226;-8,866390258
119;-9,751892388;-9,193149366
119,1;-10,09987274;-9,508756908
119,2;-10,43798386;-9,812578455
119,3;-10,76560849;-10,1039993
119,4;-11,08214312;-10,38242611
119,5;-11,38699952;-10,64728852
119,6;-11,67960631;-10,89804073
119,7;-11,95941052;-11,13416301
119,8;-12,22587908;-11,35516322
119,9;-12,47850039;-11,56057822
120;-12,71678583;-11,74997529
120,1;-12,94027123;-11,92295342
120,2;-13,14851834;-12,07914464
120,3;-13,3411163;-12,21821516
120,4;-13,51768299;-12,33986654
120,5;-13,67786646;-12,44383672
120,6;-13,82134618;-12,52990103
120,7;-13,94783437;-12,59787307
120,8;-14,05707715;-12,64760552
120,9;-14,14885577;-12,67899085
121;-14,22298766;-12,69196198
121,1;-14,27932745;-12,68649277
121,2;-14,31776792;-12,6625985
121,3;-14,33824084;-12,62033613
121,4;-14,34071779;-12,55980458
121,5;-14,32521076;-12,4811448
121,6;-14,29177278;-12,38453978
121,7;-14,24049834;-12,27021443
121,8;-14,17152383;-12,13843535
121,9;-14,08502769;-11,98951045
122;-13,98123064;-11,82378855
122,1;-13,86039561;-11,64165872
122,2;-13,72282772;-11,44354963
122,3;-13,56887397;-11,22992867
122,4;-13,39892293;-11,0013011
122,5;-13,21340423;-10,7582089
122,6;-13,01278795;-10,5012297
122,7;-12,79758392;-10,23097542
122,8;-12,56834078;-9,948090937
122,9;-12,32564507;-9,653252619
123;-12,07012006;-9,347166705
123,1;-11,80242454;-9,030567653
123,2;-11,52325146;-8,704216372
123,3;-11,23332642;-8,368898373
123,4;-10,93340615;-8,025421835
123,5;-10,62427674;-7,674615609
123,6;-10,30675185;-7,317327146
123,7;-9,981670829;-6,954420363
123,8;-9,64989666;-6,586773467
123,9;-9,312313898;-6,215276716
124;-8,969826467;-5,840830148
124,1;-8,623355386;-5,464341272
124,2;-8,273836426;-5,086722732
124,3;-7,922217687;-4,708889945
124,4;-7,569457112;-4,331758725
124,5;-7,216519947;-3,956242907
124,6;-6,86437615;-3,583251957
124,7;-6,513997762;-3,213688605
124,8;-6,166356241;-2,848446477
124,9;-5,822419783;-2,488407765
125;-5,483150616;-2,134440909
125,1;-5,149502295;-1,787398324
125,2;-4,822416993;-1,448114162
125,3;-4,502822808;-1,117402131
125,4;-4,191631089;-0,796053351
125,5;-3,889733789;-0,484834291
125,6;-3,598000864;-0,184484754
125,7;-3,317277716;0,104284049
125,8;-3,048382701;0,380791363
125,9;-2,792104694;0,644388654
126;-2,549200743;0,8944613
126,1;-2,320393792;1,130430182
126,2;-2,106370506;1,35175318
126,3;-1,907779192;1,557926575
126,4;-1,725227829;1,748486335
126,5;-1,559282216;1,923009301
126,6;-1,410464244;2,08111426
126,7;-1,279250298;2,2224629
126,8;-1,1660698;2,34676065
126,9;-1,071303889;2,453757399
127;-0,995284249;2,543248095
127,1;-0,93829209;2,615073227
127,2;-0,900557277;2,669119179
127,3;-0,882257625;2,705318461
127,4;-0,88351834;2,723649823
127,5;-0,90441164;2,724138236
127,6;-0,944956526;2,706854759
127,7;-1,005118723;2,671916278
127,8;-1,084810786;2,619485123
127,9;-1,183892364;2,549768573
128;-1,302170628;2,46301824
128,1;-1,439400852;2,359529341
128,2;-1,595287154;2,239639859
128,3;-1,769483381;2,103729601
128,4;-1,961594148;1,952219147
128,5;-2,171176019;1,7855687
128,6;-2,39773882;1,604276845
128,7;-2,640747096;1,408879204
128,8;-2,899621685;1,199947016
128,9;-3,173741418;0,978085629
129;-3,462444925;0,743932911
129,1;-3,765032554;0,498157592
129,2;-4,080768385;0,24145754
129,3;-4,408882337;-0,025442037
129,4;-4,748572359;-0,301790437
129,5;-5,099006706;-0,58681337
129,6;-5,459326275;-0,879714916
129,7;-5,828647013;-1,179679524
129,8;-6,206062368;-1,485874047
129,9;-6,590645794;-1,79744982
130;-6,981453282;-2,113544749
130,1;-7,377525918;-2,433285435
130,2;-7,777892459;-2,755789307
130,3;-8,181571915;-3,080166761
130,4;-8,587576135;-3,405523314
130,5;-8,99491238;-3,730961748
130,6;-9,402585889;-4,055584252
130,7;-9,809602412;-4,378494553
130,8;-10,21497071;-4,698800031
130,9;-10,61770504;-5,015613805
131;-11,01682754;-5,328056801
131,1;-11,4113706;-5,63525977
131,2;-11,80037914;-5,936365284
131,3;-12,18291285;-6,230529671
131,4;-12,55804832;-6,516924905
131,5;-12,92488107;-6,794740449
131,6;-13,28252755;-7,06318503
131,7;-13,63012701;-7,321488352
131,8;-13,96684328;-7,568902751
131,9;-14,29186645;-7,804704772
132;-14,60441445;-8,028196675
132,1;-14,90373454;-8,23870786
132,2;-15,18910462;-8,435596218
132,3;-15,45983455;-8,618249392
132,4;-15,71526727;-8,786085955
132,5;-15,9547798;-8,938556503
132,6;-16,1777842;-9,075144654
132,7;-16,38372838;-9,195367966
132,8;-16,57209678;-9,298778758
132,9;-16,74241102;-9,384964842
133;-16,89423034;-9,453550165
133,1;-17,02715202;-9,504195355
133,2;-17,14081166;-9,536598182
133,3;-17,23488338;-9,550493916
133,4;-17,3090799;-9,545655608
133,5;-17,36315258;-9,521894272
133,6;-17,3968913;-9,479058987
133,7;-17,41012431;-9,417036914
133,8;-17,40271801;-9,335753225
133,9;-17,37457665;-9,235170966
134;-17,32564193;-9,115290826
134,1;-17,25589257;-8,976150842
134,2;-17,16534385;-8,817826031
134,3;-17,05404701;-8,640427947
134,4;-16,92208868;-8,44410417
134,5;-16,76959022;-8,229037741
134,6;-16,59670704;-7,995446528
134,7;-16,40362791;-7,743582535
134,8;-16,19057416;-7,473731166
134,9;-15,95779894;-7,186210427
135;-15,7055864;-6,881370087
135,1;-15,4342509;-6,559590794
135,2;-15,14413615;-6,221283141
135,3;-14,83561436;-5,866886701
135,4;-14,50908539;-5,496869012
135,5;-14,16497589;-5,111724539
135,6;-13,80373838;-4,711973589
135,7;-13,42585041;-4,298161205
135,8;-13,03181364;-3,870856027
135,9;-12,62215295;-3,430649119
136;-12,19741554;-2,978152778
136,1;-11,75817001;-2,513999309
136,2;-11,30500544;-2,038839783
136,3;-10,83853043;-1,553342762
136,4;-10,35937221;-1,058193016
136,5;-9,868175611;-0,554090207
136,6;-9,365602152;-0,041747567
136,7;-8,85232902;0,478109447
136,8;-8,329048084;1,004744502
136,9;-7,796464876;1,53741176
137;-7,255297562;2,075357252
137,1;-6,706275884;2,617820264
137,2;-6,150140087;3,164034731
137,3;-5,587639816;3,713230641
137,4;-5,019532992;4,264635439
137,5;-4,446584664;4,81747544
137,6;-3,869565831;5,370977237
137,7;-3,289252245;5,924369121
137,8;-2,706423184;6,476882484
137,9;-2,121860207;7,027753232
138;-1,536345872;7,576223184
138,1;-0,950662447;8,12154147
138,2;-0,365590582;8,66296592
138,3;0,218092035;9,199764441
138,4;0,79961204;9,731216388
138,5;1,378201777;10,25661391
138,6;1,953100695;10,7752633
138,7;2,523556751;11,28648627
138,8;3,088827826;11,78962129
138,9;3,648183141;12,28402482
139;4,20090468;12,76907251
139,1;4,7462886;13,24416049
139,2;5,283646644;13,70870642
139,3;5,812307539;14,16215071
139,4;6,331618376;14,60395756
139,5;6,840945977;15,03361598
139,6;7,339678224;15,45064083
139,7;7,827225363;15,85457373
139,8;8,303021269;16,24498393
139,9;8,766524666;16,62146918
140;9,217220304;16,98365643
140,1;9,654620086;17,33120261
140,2;10,07826413;17,66379521
140,3;10,48772181;17,9811529
140,4;10,88259265;18,28302601
140,5;11,26250727;18,56919695
140,6;11,62712816;18,83948064
140,7;11,97615042;19,09372474
140,8;12,3093024;19,33180988
140,9;12,62634627;19,55364981
141;12,92707854;19,75919147
141,1;13,21133035;19,94841494
141,2;13,47896786;20,12133335
141,3;13,72989241;20,27799272
141,4;13,96404058;20,4184717
141,5;14,18138426;20,54288122
141,6;14,38193049;20,65136408
141,7;14,56572126;20,74409446
141,8;14,73283324;20,8212773
141,9;14,88337728;20,88314773
142;15,01749794;20,92997025
142,1;15,13537288;20,96203796
142,2;15,23721206;20,97967168
142,3;15,32325696;20,98321898
142,4;15,39377964;20,97305316
142,5;15,44908168;20,94957214
142,6;15,48949304;20,91319729
142,7;15,51537089;20,86437219
142,8;15,52709822;20,80356135
142,9;15,52508247;20,73124883
143;15,50975403;20,64793681
143,1;15,48156469;20,55414416
143,2;15,44098599;20,45040487
143,3;15,38850758;20,33726654
143,4;15,32463538;20,21528871
143,5;15,24988987;20,08504129
143,6;15,1648042;19,94710283
143,7;15,06992232;19,80205887
143,8;14,96579709;19,65050018
143,9;14,85298836;19,49302105
144;14,73206101;19,33021757
144,1;14,60358308;19,16268585
144,2;14,4681238;18,99102033
144,3;14,32625175;18,81581204
144,4;14,17853294;18,6376469
144,5;14,02552904;18,45710404
144,6;13,86779554;18,2747542
144,7;13,70588004;18,09115806
144,8;13,5403206;17,90686473
144,9;13,37164408;17,72241019
145;13,20036466;17,53831588
145,1;13,02698238;17,35508728
145,2;12,85198176;17,17321255
145,3;12,67583054;16,99316131
145,4;12,4989785;16,81538345
145,5;12,32185642;16,64030796
145,6;12,14487503;16,46834198
145,7;11,96842422;16,29986976
145,8;11,79287221;16,13525188
145,9;11,61856495;15,97482441
146;11,44582553;15,81889821
146,1;11,27495373;15,66775841
146,2;11,10622575;15,5216638
146,3;10,9398939;15,38084647
146,4;10,77618658;15,24551148
146,5;10,61530816;15,1158366
146,6;10,45743911;14,99197216
146,7;10,3027362;14,874041
146,8;10,1513327;14,76213848
146,9;10,00333874;14,65633258
147;9,858841803;14,5566641
147,1;9,717907151;14,46314691
147,2;9,580578457;14,37576829
147,3;9,446878439;14,29448936
147,4;9,316809565;14,21924556
147,5;9,190354814;14,14994719
147,6;9,067478488;14,08648006
147,7;8,948127048;14,02870613
147,8;8,832230003;13,97646425
147,9;8,719700809;13,92957098
148;8,610437801;13,88782136
148,1;8,504325131;13,85098987
148,2;8,401233715;13,81883126
148,3;8,301022187;13,79108159
148,4;8,20353784;13,76745914
148,5;8,10861756;13,74766552
148,6;8,016088743;13,7313866
148,7;7,925770189;13,71829368
148,8;7,837472972;13,70804448
148,9;7,751001288;13,70028432
149;7,666153265;13,69464713
149,1;7,582721738;13,69075664
149,2;7,500495;13,68822748
149,3;7,419257499;13,68666626
149,4;7,338790502;13,68567275
149,5;7,25887272;13,68484093
149,6;7,179280888;13,68376013
149,7;7,099790305;13,68201614
149,8;7,020175342;13,67919228
149,9;6,940209905;13,67487045
150;6,859667879;13,66863225
150,1;6,77832353;13,66006002
150,2;6,695951889;13,64873786
150,3;6,612329113;13,63425266
150,4;6,527232817;13,61619515
150,5;6,440442399;13,59416085
150,6;6,351739344;13,56775107
150,7;6,260907526;13,53657387
150,8;6,167733496;13,50024504
150,9;6,072006781;13,45838894
